file,speaker,type,chars,text
"fsp_campaign_ch4_s_fail_l0.mp3","narrator","narration",265,"No promise. Only footprints remained at the junction. Each in their own direction. Which direction Cinder went was not seen. Sandstone remained as it was. A place with a name for a reason. Sand and stone. Good for promises. Good for keeping them too. But not today."
"fsp_campaign_ch4_s01_l0.mp3","narrator","narration",233,"Sandstone Junction. Central Mars. Not in any faction's territory. Which was why all three factions passed through it. The sand was red. Old footprints on the sand. All came from different directions. All left in different directions."
"fsp_campaign_ch4_s02_l0.mp3","narrator","narration",183,"Sandstone. Sand and stone. The name had a reason. Here the road split in three. Hellas. Erebus. Olympus. Three directions. Somewhere between them MCC existed. Not visible but present."
"fsp_campaign_ch4_s03_l0.mp3","narrator","narration",183,"Cinder Grace had arrived first. CV. Tool belt. Oil on her hands. This was someone who worked everywhere. Even when there was no work she looked like she was working. That was her way."
"fsp_campaign_ch4_s04_l0.mp3","narrator","narration",185,"The tool belt told you. Worn things. Much used. Not used carelessly. Used precisely. Tools spoke of who used them. This person was a repairer. Not a destroyer. Those two were different."
"fsp_campaign_ch4_s06_l0.mp3","narrator","narration",213,"Cinder ran her hand over the tool belt. Unconscious. This was her check. Whether everything was there. Nothing missing. She was a person who confirmed what was present. Not a person who searched for what was lost."
"fsp_campaign_ch4_s08_l0.mp3","narrator","narration",205,"Cinder looked at Lena's arm. Looked for a long time. Didn't touch her tools. That was this person's attention. When she didn't touch her tools she was thinking something. Perhaps she was reading the names."
"fsp_campaign_ch4_s09_l0.mp3","narrator","narration",159,"Cinder's eyes stopped at a certain name. Recognizing. What that was couldn't be known. But there was a stopping. Names did that. A known name stopped the eyes."
"fsp_campaign_ch4_s11_l0.mp3","narrator","narration",169,"Lena looked down at her arm. That name. Zone 12. A name two people knew. One had engraved it on their arm. One had been there three years ago. That was at Sandstone now."
"fsp_campaign_ch4_s13_l0.mp3","narrator","narration",179,"Lena listened. It was a moment when a fast person became slow. A promise. Zone 12 name. Tool belt. Those things were at this junction. Sandstone. A place with a name for a reason."
"fsp_campaign_ch4_s14_l0.mp3","narrator","narration",217,"MCC wasn't visible. But that didn't mean absent. A drone was probably somewhere. Observing. MCC was always observing. That made this promise more important. Promises made before those who watched had different weight."
"fsp_campaign_ch4_s16_l0.mp3","narrator","narration",158,"The sun tilted. The sand of Sandstone turned redder. Three directions. Hellas. Erebus. Olympus. Between them two people stood. FSP. CV. And one name. Zone 12."
"fsp_campaign_ch4_s17_l0.mp3","narrator","narration",199,"There was a decision. Cinder heard. There was a reaction. She touched her tools. Or she didn't. What came next differed by that. At Sandstone decisions were like that. Small things made large things."
"fsp_campaign_ch4_s17_test1_l0.mp3","narrator","narration",252,"Cinder said nothing. She took something from the tool belt. A small metal pin. She pushed it into the ground. Into the sand. What it was couldn't be known. No explanation. She just did it. This was Cinder's way. Testing with something other than words."
"fsp_campaign_ch4_s18_l0.mp3","narrator","narration",153,"The MCC drone moved away. It had seen. It had recorded. That was MCC's way. Seeing. Recording. Then deciding. What it was deciding now couldn't be known."
"fsp_campaign_ch4_s19_l0.mp3","narrator","narration",165,"Lena looked at her arm. Zone 12 name. Cinder had known that name. She had been there. That was what had happened here today. Together with a promise. Or without one."
"fsp_campaign_ch4_s19_test3_l0.mp3","narrator","narration",241,"That was the test. Not planting the pin. Leaving Sandstone as belonging to neither side. That was the first condition for this promise to be possible. Cinder didn't say it in words. She did it with action. The action of not planting the pin."
"fsp_campaign_ch4_s21_test5_l0.mp3","narrator","narration",196,"Cinder turned her back. Looked in one direction. Toward Erebus. Something was there. Or wasn't. Unknowable. But Cinder looked that way. For a long time. That was the second test. Showing her back."
"fsp_campaign_ch4_s22_oath_l0.mp3","narrator","narration",168,"Cinder turned around again. She took something from the tool belt. A small knife. Flat. For mining. She drew it across her left palm. Slowly. Without sound. Blood came."
"fsp_campaign_ch4_s24_oath3_l0.mp3","narrator","narration",155,"The knife came across. From Cinder's hand. To this side. Lena looked. Cinder's bleeding hand. It was waiting. A hand bleeding alone. Waiting for an answer."
"fsp_campaign_ch4_s26_after_oath_l0.mp3","narrator","narration",231,"Blood mixed. Or didn't. That was today's business at Sandstone. There was a handshake. Or there wasn't. But that two people had stood at this junction didn't change. The arm with the Zone 12 name. The tool belt with the mine knife."
"fsp_campaign_ch4_s28_weight_l0.mp3","narrator","narration",219,"Cinder wrapped her hand. With cloth. Taken from the tool belt. Something she had prepared. This person had come knowing this. The bleeding. The wrapping. Things prepared. That was this person's way. Planning and acting."
"fsp_campaign_ch4_s29_erebus_l0.mp3","narrator","narration",228,"Dust rose from the Erebus direction. Not wind. Movement. CV people were there. Things that had been waiting. Waiting for Cinder's signal. Not coming this way now. Waiting. That was what Cinder had done. Came alone but not alone."
"fsp_campaign_ch4_s31_after_l0.mp3","narrator","narration",218,"Cinder looked at her wrapped hand. The cloth. Something she had prepared. This person had come today knowing this would happen. That the promise would be this way. Or not this way. Prepared for both. That was CV's way."
"fsp_campaign_ch4_s33_future_l0.mp3","narrator","narration",201,"The Sandstone Promise was before Kepler. There was an order. First the promise. Then Kepler. That was Cinder's plan. This person planned and acted. Not just acted. That was the difference from Butcher."
"fsp_campaign_ch4_s35_ending_narr_l0.mp3","narrator","narration",169,"Cinder looked toward Erebus. She signaled. With her hand. The CV people that way moved. Moving away. That was it for today. Business at the junction had ended. Or begun."
"fsp_campaign_ch5_s_ending_l0.mp3","narrator","ending",426,"Kepler Crater turned red. The Martian sun tilted. Liang Wei looked once more. At the crater. At what she had seen for thirty years. At what she had seen today for the first time with others. There were moments when what was alone became shared. That was a declaration. On Mars that was what a declaration was.  Ancient Metal was there. Extraterrestrial origin. Thirty years of data. One name. Kepler Commons. That existed now."
"fsp_campaign_ch5_s_fail_l0.mp3","narrator","narration",195,"MCC sealed the crater. Liang Wei was gone. Where she went was unknown. The thirty years of data was gone too. Kepler Crater was still there. Deep. Dark. It had a name now. A name given by others."
"fsp_campaign_ch5_s01_l0.mp3","narrator","narration",222,"Kepler Crater. Three kilometers deep. Where Liang Wei had surveyed alone for thirty years. Nobody had supported her. Not MCC. Not FSP. She came alone. Stayed alone for thirty years. She was the oldest thing in this crater."
"fsp_campaign_ch5_s02_l0.mp3","narrator","narration",190,"Liang Wei Jin. Geologist. First generation Mars settler. Seventies. People in their seventies on Mars were rare. Most had left. To Earth. Or farther. Liang Wei had stayed. Because of Kepler."
"fsp_campaign_ch5_s03_l0.mp3","narrator","narration",291,"Ancient Metal. The extraterrestrial origin hypothesis. MCC knew. MCC intended to monopolize it. Before that Liang Wei had contacted FSP. She didn't explain why. But the reason was visible. Someone who had been alone for thirty years wanted to share something. Especially something important."
"fsp_campaign_ch5_s04_l0.mp3","narrator","narration",229,"The crater floor. Light came in. Morning light. The angle was special. Only at this time did the angle become this. Liang Wei knew. Thirty years had made it known. The light touched something. Something like metal. But not metal."
"fsp_campaign_ch5_s06_l0.mp3","narrator","narration",175,"Words were spoken. What had not been said for thirty years was said now. The air changed. The air inside the crater. Thin. Cold. But those words were there. Harder than metal."
"fsp_campaign_ch5_s08_l0.mp3","narrator","narration",222,"Lena's left arm was visible. Tattoo. Names. Whether any of those names were connected to this crater was unknown. But the way Lena listened to this declaration was different. It was a moment when a fast person became slow."
"fsp_campaign_ch5_s10_l0.mp3","narrator","narration",194,"An MCC drone was visible above the crater. One. For observation. MCC was always observing. That was MCC's way on this planet. Sometimes it couldn't be seen. But that didn't mean it wasn't there."
"fsp_campaign_ch5_s11_l0.mp3","narrator","narration",184,"The drone became two. Then three. Observation intensified. That meant MCC had learned something. Liang Wei's declaration had already reached MCC. Or the drones had been listening here."
"fsp_campaign_ch5_s12b_assembly_l0.mp3","narrator","narration",186,"The miners' assembly began. Liang Wei led it. At the crater floor. Nearly a hundred people circled. FSP miners. Hellas village people. Nameless people. People who had waited a long time."
"fsp_campaign_ch5_s12d_miners_l0.mp3","narrator","narration",146,"People began to move. Data sticks. Copying. Hand to hand. That was how it spread. Not digitally. Person handing to person. The oldest way on Mars."
"fsp_campaign_ch5_s13_l0.mp3","narrator","narration",162,"One drone lowered. From observation altitude to approach altitude. That was different. Observation had distance. Approach had no distance. There was a difference."
"fsp_campaign_ch5_s13b_mcc_agent_l0.mp3","narrator","narration",151,"Then a person came. From the crater entrance side. Not alone. Three of them. Their suits were different. MCC suits. They tried to enter into the crowd."
"fsp_campaign_ch5_s13d_miners_block_l0.mp3","narrator","narration",198,"The miners moved. Without words. With their bodies. They stood before the MCC representatives. Blocking. No violence. Just standing. A hundred standing before three. The MCC representatives stopped."
"fsp_campaign_ch5_s13f_seed_l0.mp3","narrator","narration",227,"The word seed was said. Something not yet existing. But spoken. On Mars things that didn't exist were of two kinds. Things not yet existing. And things that would never exist. What Liang Wei spoke today was on the not-yet side."
"fsp_campaign_ch5_s15_l0.mp3","narrator","narration",218,"There was action. The drone responded. MCC responded. That was all. The rest time would decide. Kepler Crater. Three kilometers deep. Ancient Metal. Thirty years of data. One declaration. Those were colliding here now."
"fsp_campaign_ch5_s16_l0.mp3","narrator","narration",235,"People came to the outside of the crater. People who had heard. Hellas miners. People from neighboring villages. They looked at Kepler. The crater. Three kilometers deep. Where Ancient Metal was. They said nothing. But they were there."
"fsp_campaign_ch5_s18_l0.mp3","narrator","narration",193,"From the edge of Kepler Crater CV was watching. That was known. If there was the Sandstone Promise this moment was its test. CV was there. At the crater edge. Hadn't come inside. But was there."
"fsp_campaign_ch5_s20_data_spread_l0.mp3","narrator","narration",197,"The data spread. Hand to hand. Out of the crater. To the Hellas villages. The sticks moved. MCC blocked communications. But couldn't stop people walking. On Mars people walking couldn't be stopped."
"fsp_campaign_ch5_s22_weight_l0.mp3","narrator","narration",187,"Seventies. First generation on Mars. Thirty years. Alone. That was the reason for no fear. Being alone for thirty years changes fear. Doesn't eliminate it. Changes it. The object changes."
"fsp_campaign_ch5_s24_cv_outside_l0.mp3","narrator","narration",216,"CV was at the edge. Cinder was there. Hadn't come inside. That was also the limit of the Sandstone Promise. The promise existed. But it wasn't coming all the way inside. Guarding from the edge. That too was guarding."
"fsp_campaign_ch6_s_ending_l0.mp3","narrator","ending",372,"Mikhail heard the report. Made tea. The right hand supported the left. He drank it. There was an MCC person inside FSP. That might not be a new fact. On Mars no organization had no moles. Knowing it and not knowing it were different. Knowing meant you could choose.  The tea was warm. That was what could be confirmed tonight. The tea being warm. Beyond that was tomorrow."
"fsp_campaign_ch6_s_fail_l0.mp3","narrator","narration",126,"Guards in the passage. Kenji was gone. Data was gone. MCC had already known. Moles were on both sides. It was always that way."
"fsp_campaign_ch6_s01_l0.mp3","narrator","narration",235,"There was an underground passage. Below MCC headquarters. Built when it was constructed sixty years ago. MCC built it but MCC didn't know all of it. No one knew everything about a large building. That was the nature of large buildings."
"fsp_campaign_ch6_s02_l0.mp3","narrator","narration",199,"Hellas Central. MCC Hellas Basin headquarters. A large building. Glass and metal. Shining even in the Martian dust. That was intentional. Shining things looked strong. Looking strong mattered to MCC."
"fsp_campaign_ch6_s03_l0.mp3","narrator","narration",238,"Kenji Nakamura. Grade 3 MCC technical engineer. Five years in the same position. Five years without promotion. On Mars five years without promotion meant one of two things. Incompetence. Or doing something else. Kenji was not incompetent."
"fsp_campaign_ch6_s04_l0.mp3","narrator","narration",218,"There was a passage entrance. Behind the building. Waste disposal zone. A place nobody came. Even more so at night. That was why it was the meeting place. A place where nobody came. A place to exist as if not existing."
"fsp_campaign_ch6_s04b_labor_district_l0.mp3","narrator","narration",209,"Hellas labor district. Different at night. In the day people were there. At night fewer. But not completely empty. Night shift workers. Cleaners. People who worked in the Martian night were there. Always were."
"fsp_campaign_ch6_s06_l0.mp3","narrator","narration",220,"Lena heard it. The fast person stopped. That was rare. When Lena stopped something heavy was there. The names in the tattoo on her left arm. One of them might have died because of the FSP mole. That was not yet knowable."
"fsp_campaign_ch6_s06b_kenji_bg_l0.mp3","narrator","narration",253,"Kenji Nakamura. Thirty-five. Father had been a worker at Hellas Mine 8. After retirement there was no pension. MCC regulations had changed. He had worked thirty years before the change. After the change the pension was gone. That was why Kenji was here."
"fsp_campaign_ch6_s08_l0.mp3","narrator","narration",175,"Kenji handed over a package. Small. A data stick. Liang Wei's backup. And other things. MCC internal communications. Five years' worth. That was in the hand. Small. But heavy."
"fsp_campaign_ch6_s08c_danger_l0.mp3","narrator","narration",199,"Dangerous information. In two directions. First, this could make FSP stronger. Second, this could create suspicion inside FSP. The same information went two ways. That was the nature of intelligence."
"fsp_campaign_ch6_s09_l0.mp3","narrator","narration",193,"A sound from the end of the passage. Not footsteps. The ventilation fan. Sixty years old. But mixed with it was another sound. Small. But MCC buildings carried sound well. Stairs. Passages too."
"fsp_campaign_ch6_s11_l0.mp3","narrator","narration",159,"The data stick was in hand. Kenji was there. Lena was there. Sound from the end of the passage. Three minutes. That was the time for choices to become choices."
"fsp_campaign_ch6_s12_l0.mp3","narrator","narration",141,"Action within three minutes. That was choice on Mars. Choices made with time and choices made without. Both were choices. But different ones."
"fsp_campaign_ch6_s13_l0.mp3","narrator","narration",191,"The data was there. Or wasn't. Kenji was there. Or wasn't. One of two outcomes. But in both of them the FSP mole problem remained. That had nothing to do with data. It had been said. Already."
"fsp_campaign_ch6_s14_l0.mp3","narrator","narration",171,"There was an MCC person inside FSP. Someone senior. Communication patterns. In five years of data. That was what was now known. Two things were unknown. Who. And how long."
"fsp_campaign_ch6_s15_l0.mp3","narrator","narration",194,"Lena looked at her arm. The names. One of them might have died because of the FSP mole. Park Sung-jin. Mine 7. Three repair refusals. Whether that was coincidence. Or not. Couldn't yet be known."
"fsp_campaign_ch6_s17_l0.mp3","narrator","narration",186,"There was suspicion. That was worse to have inside than outside. Suspicion inside FSP. Suspecting each other. That was what MCC wanted. That was known. But even knowing, suspicion arose."
"fsp_campaign_ch6_s17c_response_l0.mp3","narrator","narration",185,"An assembly member. That narrowed it. But there were five assembly members. Five candidates. One of them. Unknowable. Patterns couldn't identify a person. They only pointed a direction."
"fsp_campaign_ch6_s18_mikhail_l0.mp3","narrator","narration",177,"Need to go to Mikhail. Need to report. The FSP mole. Communication patterns. The assembly. That was what was now known. Mikhail would react. Quietly. That was this person's way."
"fsp_campaign_ch7_s_ending_l0.mp3","narrator","ending",352,"The assembly ended. Mikhail remained alone. He stood before the window. The mines were visible. The people working in those mines. Their names had made this organization. Names outlasted organizations. He knew that. That was why he had made the windows.  A dust storm was coming. But the windows were there. They would be there even when the dust came."
"fsp_campaign_ch7_s_fail_l0.mp3","narrator","narration",190,"The assembly reached no conclusion. Five people. Five directions. On Mars too many directions meant going nowhere. Mikhail stood. His leg was troubled. But he stood. That was this man's way."
"fsp_campaign_ch7_s01_l0.mp3","narrator","narration",228,"The FSP Assembly Hall. Different from the MCC boardroom. Not sealed. There were windows. The outside was visible. The mines were visible. That was intentional. FSP tried not to forget the outside. That was what the windows were."
"fsp_campaign_ch7_s02_l0.mp3","narrator","narration",258,"Mikhail had made the windows. When the hall was built twenty-eight years ago. There had been opposition at first. Security concerns. But Mikhail had insisted. He said the reason was simple. We must not forget the outside. That was all. So there were windows."
"fsp_campaign_ch7_s03_l0.mp3","narrator","narration",188,"Mikhail was there. His right leg was troubled. That was old. Mine accident. The leg remembered it. Today it looked worse. He was sitting. When Mikhail sat in the assembly it was a bad day."
"fsp_campaign_ch7_s05_l0.mp3","narrator","narration",208,"Five people. Amara Okafor. Yuna Kim. Pak Seung-ho. Dr. Renata Vieira. Thomas Alder. Five sat before the table. Through the window the mines were visible. All five had connections to those mines. That was FSP."
"fsp_campaign_ch7_s07_l0.mp3","narrator","narration",242,"Mikhail listened. He wasn't holding tea. Today there was no tea. That was different. There weren't many days this man was without tea. His hands were on the table. Both hands. Still. When both hands were still this man was deciding something."
"fsp_campaign_ch7_s09_l0.mp3","narrator","narration",193,"Lena looked at Yuna. The names on the arm were visible. Yuna's father's name was there too. Hellas mining village cemetery. Metal plate. Old thing. That was in this room now. A room with names."
"fsp_campaign_ch7_s09e_alder_tension_l0.mp3","narrator","narration",241,"Thomas Alder. There was what Kenji had said. The FSP mole. Communication patterns. Before and after assembly meetings. The pattern pointed to an assembly member. Alder was an assembly member. Three years. From MCC. That was in this room now."
"fsp_campaign_ch7_s10_l0.mp3","narrator","narration",234,"Three more candidates. Pak Seung-ho was a pragmatist. Dr. Renata Vieira was a medical specialist. Thomas Alder had come from MCC. That was controversial. Could an MCC person become FSP chair. That was another item on today's assembly."
"fsp_campaign_ch7_s10c_contrast_l0.mp3","narrator","narration",235,"The difference between Mikhail and Amara. Mikhail doubted. Amara saw possibility. That was the difference between twenty-eight years and eleven years. Those who had seen longer doubted more. Whether that was good or bad was unknowable."
"fsp_campaign_ch7_s11_l0.mp3","narrator","narration",207,"An environmental alarm sounded. Assembly hall system. Dust storm warning for outer Hellas region. Scale 4. Large by Martian standards. Through the window the horizon was changing. The red was getting redder."
"fsp_campaign_ch7_s13_l0.mp3","narrator","narration",185,"Two things at once. The chair election. Environmental crisis. Two things coming at once on Mars was normal. But these two coming the same day might not be coincidence. If MCC had known."
"fsp_campaign_ch7_s14_l0.mp3","narrator","narration",211,"The FSP mole. What Kenji had said. Someone senior. Communication patterns. That was in this room now. One of the five candidates might be it. Or one of the representatives. Or someone around Mikhail. Unknowable."
"fsp_campaign_ch7_s14b_storm_inside_l0.mp3","narrator","narration",185,"Dust began hitting the windows. Scale 4 storm. The lights in the assembly hall flickered. Switching to emergency power. But the windows were there. They were there even as the dust hit."
"fsp_campaign_ch7_s15_l0.mp3","narrator","narration",178,"There was a vote. Representatives stood. Called names. On Mars decisions were made with names. Not machines but voices. That was FSP's way. Beings with names deciding with names."
"fsp_campaign_ch7_s15b_vote_scene_l0.mp3","narrator","narration",172,"The dust storm hit the windows. The lights flickered. But the voices were there. Those calling names. They didn't stop. On Mars voices didn't stop. Even when the dust came."
"fsp_campaign_ch7_s15d_mikhail_knew_l0.mp3","narrator","narration",137,"Mikhail knew. That was this person's thing. Knowing everything while not speaking. Making tea and waiting. The way of twenty-eight years."
"fsp_campaign_ch7_s16_l0.mp3","narrator","narration",185,"The dust storm warning continued. But the assembly ended. FSP's decision had been made. Whether it was good or bad time would tell. For now there was a decision. That was what mattered."
"fsp_campaign_ch7_s17_l0.mp3","narrator","narration",186,"Contact went to the mining villages. Evacuation preparation. Dust storm readiness. That was what FSP did. Even after the assembly ended the work continued. On Mars work always continued."
"fsp_campaign_ch7_s19_l0.mp3","narrator","narration",210,"Thomas Alder. From MCC. Became an FSP representative. That was possible. On Mars many things changed. People too. Affiliations too. But some things didn't change. Things of the past. Things the body remembered."
"fsp_campaign_ch7_s20_l0.mp3","narrator","narration",200,"The assembly hall was quiet. Dust hit the windows. The storm was coming. Mikhail stood before the window. The mines were visible. Visible even through the dust. That was why the windows had been made."
"fsp_campaign_ch7_s20c_mikhail2_l0.mp3","narrator","narration",182,"That was Mikhail's way. Even with suspicion, he waited for evidence. That's how it had been for twenty-eight years. That was what had brought FSP to now. Being right over being fast."
"fsp_campaign_ch8_s_ending_l0.mp3","narrator","ending",369,"Dawn. Light came to the shipyard. Light touched the side of Gaia. Meaning Earth. The name Hagar gave. A name given by the last generation to remember Earth.  Olu's letter was inside Gaia. Or wasn't. That depended on today's outcome. But the letter had been written. On paper. By hand. In the rarest way on Mars.  Mariam was there. In the letter. In the ship. As a name."
"fsp_campaign_ch8_s_fail_l0.mp3","narrator","narration",184,"The shipyard passed to MCC. Gaia was there. It would become MCC's. Where Olu's letter was could not be known. Hagar said nothing. When a quiet person said nothing it was quieter still."
"fsp_campaign_ch8_s01_l0.mp3","narrator","narration",271,"New Athens Shipyard. Southern hemisphere of Mars. A place of strong winds. Ships were built where the wind was strong. On Mars ships were spacecraft. Things that went to space. Mars people building spacecraft was rare. Most rode company vessels. This place was different."
"fsp_campaign_ch8_s02_l0.mp3","narrator","narration",235,"Hagar Volkov. Chief engineer of the shipyard. First generation on Mars. The last generation to remember Earth. A large and quiet person. Hands faster than words. Scars on the hands. Old ones. Old scars on Mars each had their own story."
"fsp_campaign_ch8_s03_l0.mp3","narrator","narration",223,"Inside the shipyard was a ship. Gaia. Not large. Not a warship. Closer to a freighter. But something was different. Even without seeing the blueprints it was knowable. This ship was for going far. Outside Mars. Beyond Mars."
"fsp_campaign_ch8_s05_l0.mp3","narrator","narration",244,"Hagar raised his hand. Toward the ship. The scarred hand. That was the hand that had built that ship. First generation. Seventeen years on Mars. People who remembered Earth while building Mars. This ship was the result of those seventeen years."
"fsp_campaign_ch8_s07_l0.mp3","narrator","narration",205,"Olu Adeyemi was there. Forties. Ship designer. Writing in a corner. By hand. On paper. Writing by hand on paper on Mars was rare. Digital was easier. But this person was writing by hand. That had a reason."
"fsp_campaign_ch8_s08_l0.mp3","narrator","narration",242,"Olu and Mariam. Two people who designed Gaia. One year. That had been their wedding fund. Hagar said later. They had built Gaia with the money they had saved to get married. Whether everyone knew that wasn't certain. Olu and Mariam had known."
"fsp_campaign_ch8_s09b_letter_l0.mp3","narrator","narration",215,"Olu was writing the letter. To Mariam. A letter that couldn't be sent. But he was writing. His hand moved over the paper. It didn't stop. He was someone without stopping. That was the person who had built this ship."
"fsp_campaign_ch8_s10_l0.mp3","narrator","narration",226,"MCC escort vessels were near the shipyard. Two of them. Maintaining a legal distance. But there was something visible at legal distance. MCC always pressured through legal means. That was the most frightening kind of pressure."
"fsp_campaign_ch8_s11_l0.mp3","narrator","narration",144,"Gaia's completion rate was 87%. Hagar said. Two more weeks were needed. MCC would wait two weeks. Or wouldn't. That was what was unknowable now."
"fsp_campaign_ch8_s12c_lena_arrives_l0.mp3","narrator","narration",159,"Lena went inside the shipyard. The fast person got faster. Checking something. The ship. Connections. Systems. That was Lena's way. Seeing fast. Deciding fast."
"fsp_campaign_ch8_s13_l0.mp3","narrator","narration",195,"Olu was writing the letter. In the corner. By hand. On paper. MCC escorts were there. Two ships. Thirty-six minutes. That was in this shipyard now. The letter. The ship. Time. They were together."
"fsp_campaign_ch8_s14_l0.mp3","narrator","narration",172,"Olu folded the letter. Stood. Looked at Hagar. Those eyes said. Ready. Olu was a ship designer. Not a fighter. But this ship was his. Mariam's too. That had made him stand."
"fsp_campaign_ch8_s14c_mariam_letter_l0.mp3","narrator","narration",231,"Olu's letter was folded. In his pocket. Written with the places Gaia would go. Written with the things Mariam had wanted to see. That was together with Gaia. The letter was with the ship. That was everything in this shipyard today."
"fsp_campaign_ch8_s15_l0.mp3","narrator","narration",208,"Thirty-six minutes began. The shipyard moved. Hagar's hands. Scarred hands. They directed. People followed. The shipyard moved as if already rehearsed. These people had been waiting for this. For a long time."
"fsp_campaign_ch8_s15b_36_count_l0.mp3","narrator","narration",243,"Lena worked on the cooling circuits. Fast hands. Things learned in the mines. The systems were different but the principles were the same. Pressure. Flow. Temperature. Those were the same. Things learned on Mars could be used anywhere on Mars."
"fsp_campaign_ch8_s15d_olu_position_l0.mp3","narrator","narration",184,"Olu unfolded the blueprints. He knew Gaia's weak points. He was the designer. He went to guard the weak points. The letter was in his pocket. That was everything for this person today."
"fsp_campaign_ch8_s16_l0.mp3","narrator","narration",153,"Gaia was there. 87%. Or more. Or complete. Depending. But Gaia was there. Built with Olu and Mariam's wedding fund. It was there regardless of which way."
"fsp_campaign_ch8_s18_l0.mp3","narrator","narration",205,"Mariam had been gone for six months. Mining accident. That marriage could happen twice. But there was no marriage. The spacecraft was complete. That was there now. Gaia. Meaning Earth. The name Hagar gave."
"fsp_campaign_ch8_s18c_letter3_l0.mp3","narrator","narration",230,"The letter was inside Gaia. Beside the navigation computer. Written with the places Gaia would go. The things Mariam had wanted to see. Outside Mars. Far places. Things without names. The letter would go there. Together with Gaia."
"fsp_campaign_ch8_s19_l0.mp3","narrator","narration",269,"Dawn. Light came to the shipyard. Light touched the side of Gaia. Meaning Earth. The name Hagar gave. A name given by the last generation to remember Earth. On Mars those who remembered Earth were diminishing. But the name remained. Names outlived those who remembered."
"fsp_campaign_ch8_s19c_generation_l0.mp3","narrator","narration",210,"What the first generation remembered the second didn't. That was generation. The Earth that Hagar remembered. Yuna and Lena didn't remember it. But Gaia was there. The name was there. Memory remained as a name."
"fsp_campaign_ch9_s_ending_l0.mp3","narrator","ending",51,"Descending from Olympus Rev. Hale called the names."
"fsp_campaign_ch9_s_ending_l1.mp3","narrator","ending",23,"Alone. Inside the mask."
"fsp_campaign_ch9_s_ending_l2.mp3","narrator","ending",52,"Kim Yong-jin. Mariam Adeyemi. The three of Sector 7."
"fsp_campaign_ch9_s_ending_l3.mp3","narrator","ending",43,"The names below. The names not yet written."
"fsp_campaign_ch9_s_ending_l4.mp3","narrator","ending",39,"The Martian sky was red. It always was."
"fsp_campaign_ch9_s_ending_l5.mp3","narrator","ending",64,"But descending while calling names the red sky looked different."
"fsp_campaign_ch9_s_ending_l6.mp3","narrator","ending",30,"That was the effect of prayer."
"fsp_campaign_ch9_s_fail_l0.mp3","narrator","narration",24,"The agreement collapsed."
"fsp_campaign_ch9_s_fail_l1.mp3","narrator","narration",50,"After the assassination attempt distrust remained."
"fsp_campaign_ch9_s_fail_l2.mp3","narrator","narration",52,"Three factions looked at each other. With suspicion."
"fsp_campaign_ch9_s_fail_l3.mp3","narrator","narration",20,"Rev. Hale descended."
"fsp_campaign_ch9_s_fail_l4.mp3","narrator","narration",32,"Praying. As when he had climbed."
"fsp_campaign_ch9_s_fail_l5.mp3","narrator","narration",53,"The names still unrecorded. But the prayer continued."
"fsp_campaign_ch9_s_fail_l6.mp3","narrator","narration",45,"If prayer stopped that would be the real end."
"fsp_campaign_ch9_s01_l0.mp3","narrator","narration",39,"Rev. Elias Hale prayed while ascending."
"fsp_campaign_ch9_s01_l1.mp3","narrator","narration",36,"Prayer was not words. It was breath."
"fsp_campaign_ch9_s01_l2.mp3","narrator","narration",48,"The breath of climbing Olympus. Inside the mask."
"fsp_campaign_ch9_s01_l3.mp3","narrator","narration",51,"Each breath a prayer. Prayer on Mars was like that."
"fsp_campaign_ch9_s01_l4.mp3","narrator","narration",47,"The act of breathing itself had to be a choice."
"fsp_campaign_ch9_s02_l0.mp3","narrator","narration",50,"Olympus. The tallest mountain in the solar system."
"fsp_campaign_ch9_s02_l1.mp3","narrator","narration",69,"West of the Martian equator. 21 kilometers high. Three times Everest."
"fsp_campaign_ch9_s02_l2.mp3","narrator","narration",60,"The summit sat above most of the Martian atmosphere. Almost."
"fsp_campaign_ch9_s02_l3.mp3","narrator","narration",38,"It had taken three days to reach here."
"fsp_campaign_ch9_s02_l4.mp3","narrator","narration",37,"MCC escort. FSP delegation. CV envoy."
"fsp_campaign_ch9_s02_l5.mp3","narrator","narration",55,"Three factions walked the same road for the first time."
"fsp_campaign_ch9_s03_l0.mp3","narrator","narration",52,"The summit station was small. One dome. Three rooms."
"fsp_campaign_ch9_s03_l1.mp3","narrator","narration",68,"It had been a science outpost ten years ago. Now nobody lived there."
"fsp_campaign_ch9_s03_l2.mp3","narrator","narration",39,"Someone had brought a table and chairs."
"fsp_campaign_ch9_s03_l3.mp3","narrator","narration",72,"Mikhail had come up himself to set it up, they said. That sounded right."
"fsp_campaign_ch9_s03_l4.mp3","narrator","narration",48,"On the table was one sheet of paper and one pen."
"fsp_campaign_ch9_s03_l5.mp3","narrator","narration",42,"Whether for signing or for notes. Unknown."
"fsp_campaign_ch9_s04_l0.mp3","narrator","narration",31,"Rev. Hale knew why he was here."
"fsp_campaign_ch9_s04_l1.mp3","narrator","narration",29,"Not a negotiator. A minister."
"fsp_campaign_ch9_s04_l2.mp3","narrator","narration",68,"His congregation was miners. He held service at the tunnel entrance."
"fsp_campaign_ch9_s04_l3.mp3","narrator","narration",37,"When they died he called their names."
"fsp_campaign_ch9_s04_l4.mp3","narrator","narration",41,"Not many could conduct a funeral on Mars."
